filename,average_score,score_std,number_atoms,min_max_label,percentile_label,threshold_label,percentile_label_10_90,percentile_label_20_80,percentile_label_30_70,percentile_label_40_60,cut_P10,cut_P20,cut_P30,cut_P40,cut_P50,cut_P60,cut_P70,cut_P80,cut_P90
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp4/Test/Positive/1LRI-filtered_graphs.npy,0.8537341022491455,0.0657085716123529,71,PseudoPositive,PseudoPositive,Positive,PseudoPositive,PseudoPositive,PseudoPositive,StrongPositive,0.4176879128962755,0.5425131847560406,0.6784909180402755,0.7395881532430648,0.7983181494474412,0.8303020799160004,0.8718821729421616,0.9025821394920349,0.9502541329860689
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp4/Test/Positive/3N9Y-filtered_graphs.npy,0.1948767625540494,0.1153814641237325,71,PseudoNegative,StrongNegative,Negative,StrongNegative,StrongNegative,StrongNegative,StrongNegative,0.4176879128962755,0.5425131847560406,0.6784909180402755,0.7395881532430648,0.7983181494474412,0.8303020799160004,0.8718821729421616,0.9025821394920349,0.9502541329860689
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp4/Test/Positive/3NY8-filtered_graphs.npy,0.945043213367462,0.0293528679918465,53,PseudoPositive,StrongPositive,Positive,PseudoPositive,StrongPositive,StrongPositive,StrongPositive,0.4176879128962755,0.5425131847560406,0.6784909180402755,0.7395881532430648,0.7983181494474412,0.8303020799160004,0.8718821729421616,0.9025821394920349,0.9502541329860689
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp4/Test/Positive/3NY9-filtered_graphs.npy,0.9712094449996947,0.0136299276709981,52,PseudoPositive,StrongPositive,Positive,StrongPositive,StrongPositive,StrongPositive,StrongPositive,0.4176879128962755,0.5425131847560406,0.6784909180402755,0.7395881532430648,0.7983181494474412,0.8303020799160004,0.8718821729421616,0.9025821394920349,0.9502541329860689
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp4/Test/Positive/4M48-filtered_graphs.npy,0.8812740170955657,0.0410234110743305,40,PseudoPositive,PseudoPositive,Positive,PseudoPositive,PseudoPositive,StrongPositive,StrongPositive,0.4176879128962755,0.5425131847560406,0.6784909180402755,0.7395881532430648,0.7983181494474412,0.8303020799160004,0.8718821729421616,0.9025821394920349,0.9502541329860689
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp4/Test/Positive/4PXZ-filtered_graphs.npy,0.5654596734046936,0.1482691723265615,65,PseudoNegative,StrongNegative,Positive,PseudoNegative,PseudoNegative,StrongNegative,StrongNegative,0.4176879128962755,0.5425131847560406,0.6784909180402755,0.7395881532430648,0.7983181494474412,0.8303020799160004,0.8718821729421616,0.9025821394920349,0.9502541329860689
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp4/Test/Positive/4XP1-filtered_graphs.npy,0.817490930557251,0.0695757282154703,39,PseudoPositive,PseudoPositive,Positive,PseudoPositive,PseudoPositive,PseudoPositive,PseudoPositive,0.4176879128962755,0.5425131847560406,0.6784909180402755,0.7395881532430648,0.7983181494474412,0.8303020799160004,0.8718821729421616,0.9025821394920349,0.9502541329860689
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp4/Test/Positive/4XPH-filtered_graphs.npy,0.9058149313926696,0.0499524006220378,43,PseudoPositive,StrongPositive,Positive,PseudoPositive,StrongPositive,StrongPositive,StrongPositive,0.4176879128962755,0.5425131847560406,0.6784909180402755,0.7395881532430648,0.7983181494474412,0.8303020799160004,0.8718821729421616,0.9025821394920349,0.9502541329860689
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp4/Test/Positive/4XPT-filtered_graphs.npy,0.7037343782186508,0.1256916830605942,35,PseudoNegative,PseudoNegative,Positive,PseudoNegative,PseudoNegative,PseudoNegative,StrongNegative,0.4176879128962755,0.5425131847560406,0.6784909180402755,0.7395881532430648,0.7983181494474412,0.8303020799160004,0.8718821729421616,0.9025821394920349,0.9502541329860689
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp4/Test/Positive/5AVS-filtered_graphs.npy,0.9230481648445128,0.0484215465657125,44,PseudoPositive,StrongPositive,Positive,PseudoPositive,StrongPositive,StrongPositive,StrongPositive,0.4176879128962755,0.5425131847560406,0.6784909180402755,0.7395881532430648,0.7983181494474412,0.8303020799160004,0.8718821729421616,0.9025821394920349,0.9502541329860689
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp4/Test/Positive/5AVT-filtered_graphs.npy,0.9229522454738616,0.0484630014188187,44,PseudoPositive,StrongPositive,Positive,PseudoPositive,StrongPositive,StrongPositive,StrongPositive,0.4176879128962755,0.5425131847560406,0.6784909180402755,0.7395881532430648,0.7983181494474412,0.8303020799160004,0.8718821729421616,0.9025821394920349,0.9502541329860689
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp4/Test/Positive/5AVW-filtered_graphs.npy,0.89501309633255,0.0692953253312501,42,PseudoPositive,StrongPositive,Positive,PseudoPositive,PseudoPositive,StrongPositive,StrongPositive,0.4176879128962755,0.5425131847560406,0.6784909180402755,0.7395881532430648,0.7983181494474412,0.8303020799160004,0.8718821729421616,0.9025821394920349,0.9502541329860689
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp4/Test/Positive/5AW9-filtered_graphs.npy,0.9070704090595244,0.0458827397332276,43,PseudoPositive,StrongPositive,Positive,PseudoPositive,StrongPositive,StrongPositive,StrongPositive,0.4176879128962755,0.5425131847560406,0.6784909180402755,0.7395881532430648,0.7983181494474412,0.8303020799160004,0.8718821729421616,0.9025821394920349,0.9502541329860689
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp4/Test/Positive/5C1M-filtered_graphs.npy,0.8412448173761368,0.0831378106579313,52,PseudoPositive,PseudoPositive,Positive,PseudoPositive,PseudoPositive,PseudoPositive,StrongPositive,0.4176879128962755,0.5425131847560406,0.6784909180402755,0.7395881532430648,0.7983181494474412,0.8303020799160004,0.8718821729421616,0.9025821394920349,0.9502541329860689
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp4/Test/Positive/5I73-filtered_graphs.npy,0.9556295835971832,0.0699858475366513,20,PseudoPositive,StrongPositive,Positive,StrongPositive,StrongPositive,StrongPositive,StrongPositive,0.4176879128962755,0.5425131847560406,0.6784909180402755,0.7395881532430648,0.7983181494474412,0.8303020799160004,0.8718821729421616,0.9025821394920349,0.9502541329860689
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp4/Test/Positive/5IU4-filtered_graphs.npy,0.8310184097290039,0.0678249744173617,47,PseudoPositive,PseudoPositive,Positive,PseudoPositive,PseudoPositive,PseudoPositive,StrongPositive,0.4176879128962755,0.5425131847560406,0.6784909180402755,0.7395881532430648,0.7983181494474412,0.8303020799160004,0.8718821729421616,0.9025821394920349,0.9502541329860689
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp4/Test/Positive/5IU8-filtered_graphs.npy,0.8829768872261048,0.0419851585592332,45,PseudoPositive,PseudoPositive,Positive,PseudoPositive,PseudoPositive,StrongPositive,StrongPositive,0.4176879128962755,0.5425131847560406,0.6784909180402755,0.7395881532430648,0.7983181494474412,0.8303020799160004,0.8718821729421616,0.9025821394920349,0.9502541329860689
