filename,average_score,score_std,number_atoms,min_max_label,percentile_label,threshold_label
../../../Data/SplitData/Cholesterol/IvanTestSet/ivan-graph-5A/positive/4HQJ-filtered_combined_matrix.npy,0.7529811125993728,0.1429124542948523,29,PseudoPositive,PseudoNegative,Positive
../../../Data/SplitData/Cholesterol/IvanTestSet/ivan-graph-5A/positive/4RET-filtered_combined_matrix.npy,0.8308418273925782,0.1127112117121936,55,PseudoPositive,StrongPositive,Positive
../../../Data/SplitData/Cholesterol/IvanTestSet/ivan-graph-5A/positive/5OQT-filtered_combined_matrix.npy,0.7066016465425491,0.1504478529952401,51,PseudoNegative,PseudoNegative,Positive
../../../Data/SplitData/Cholesterol/IvanTestSet/ivan-graph-5A/positive/5SY1-filtered_combined_matrix.npy,0.9720879340171814,0.0216285255662973,34,StrongPositive,StrongPositive,Positive
../../../Data/SplitData/Cholesterol/IvanTestSet/ivan-graph-5A/positive/5WB2-filtered_combined_matrix.npy,0.9696113228797912,0.0243354484392241,38,StrongPositive,StrongPositive,Positive
../../../Data/SplitData/Cholesterol/IvanTestSet/ivan-graph-5A/positive/6AWN-filtered_combined_matrix.npy,0.8986490929126739,0.0562843891257159,22,PseudoPositive,StrongPositive,Positive
../../../Data/SplitData/Cholesterol/IvanTestSet/ivan-graph-5A/positive/6AWO-filtered_combined_matrix.npy,0.941390540599823,0.0331205612037039,21,PseudoPositive,StrongPositive,Positive
../../../Data/SplitData/Cholesterol/IvanTestSet/ivan-graph-5A/positive/6AWQ-filtered_combined_matrix.npy,0.9413875579833983,0.033123761038151,21,PseudoPositive,StrongPositive,Positive
../../../Data/SplitData/Cholesterol/IvanTestSet/ivan-graph-5A/positive/6JXK-filtered_combined_matrix.npy,0.9799209940433502,0.014397242951653,45,StrongPositive,StrongPositive,Positive
../../../Data/SplitData/Cholesterol/IvanTestSet/ivan-graph-5A/positive/6L47-filtered_combined_matrix.npy,0.0340150435920804,0.0341756107044954,95,PseudoNegative,StrongNegative,Negative
