filename,average_score,score_std,number_atoms,min_max_label,percentile_label,threshold_label
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp5/Test/CombinedUnlabeled/1ZHY-f2_graphs.npy,0.0087977702385251,0.0169913663661295,78,PseudoNegative,StrongNegative,Negative
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp5/Test/CombinedUnlabeled/1ZHY-f5_graphs.npy,0.0013861286898145,0.0032455535874215,79,StrongNegative,StrongNegative,Negative
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp5/Test/CombinedUnlabeled/2RH1-f2-positive_graphs.npy,0.5363949511013925,0.3403466340851641,34,PseudoNegative,StrongNegative,Positive
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp5/Test/CombinedUnlabeled/2RH1-f3-positive_graphs.npy,0.8666974624991417,0.2011842910043538,21,PseudoPositive,PseudoPositive,Positive
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp5/Test/CombinedUnlabeled/2ZXE-f1-positive_graphs.npy,0.0626091803493909,0.0833514733118691,72,PseudoNegative,StrongNegative,Negative
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp5/Test/CombinedUnlabeled/3A3Y-f1-positive_graphs.npy,0.2695212898775935,0.2582983957429101,55,PseudoNegative,StrongNegative,Negative
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp5/Test/CombinedUnlabeled/3D4S-f1_graphs.npy,0.0110618683231587,0.0285773007591646,69,PseudoNegative,StrongNegative,Negative
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp5/Test/CombinedUnlabeled/3GKI-f1_graphs.npy,0.0020883144653635,0.0024980586078893,83,StrongNegative,StrongNegative,Negative
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp5/Test/CombinedUnlabeled/3GKI-f3_graphs.npy,0.6119467642903328,0.3129523941339572,61,PseudoNegative,StrongNegative,Positive
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp5/Test/CombinedUnlabeled/3N9Y-f1_graphs.npy,0.0008447721517768,0.0015323188779259,108,StrongNegative,StrongNegative,Negative
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp5/Test/CombinedUnlabeled/3NY9-f2_graphs.npy,0.0115859904586977,0.0393166314902412,66,PseudoNegative,StrongNegative,Negative
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp5/Test/CombinedUnlabeled/3NY9-f3_graphs.npy,0.0004281137354155,0.0005318152644019,98,StrongNegative,StrongNegative,Negative
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp5/Test/CombinedUnlabeled/3NYA-f1_graphs.npy,0.0039091338672733,0.0079205762011039,68,StrongNegative,StrongNegative,Negative
