filename,average_score,score_std,number_atoms,min_max_label,percentile_label,threshold_label
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A_exp3/Test/Positive/1N83-filtered_combined_matrix.npy,0.5069902764260769,0.1889631255082681,75,PseudoNegative,StrongNegative,Positive
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A_exp3/Test/Positive/3D4S-filtered_combined_matrix.npy,0.9665461647510528,0.0254077985467607,52,StrongPositive,StrongPositive,Positive
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A_exp3/Test/Positive/3WGV-filtered_combined_matrix.npy,0.9836030626296997,0.0182309922392889,52,StrongPositive,StrongPositive,Positive
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A_exp3/Test/Positive/4M48-filtered_combined_matrix.npy,0.9560105848312378,0.0360268406774331,40,StrongPositive,StrongPositive,Positive
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A_exp3/Test/Positive/4RES-filtered_combined_matrix.npy,0.8961495608091354,0.0932853139601279,59,PseudoPositive,StrongPositive,Positive
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A_exp3/Test/Positive/4XNV-filtered_combined_matrix.npy,0.9550868809223176,0.0367429434863246,39,StrongPositive,StrongPositive,Positive
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A_exp3/Test/Positive/4XNX-filtered_combined_matrix.npy,0.9160144114494324,0.0776494279906196,45,PseudoPositive,StrongPositive,Positive
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A_exp3/Test/Positive/4XP4-filtered_combined_matrix.npy,0.9512166380882264,0.0435340282867159,39,StrongPositive,StrongPositive,Positive
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A_exp3/Test/Positive/4XPF-filtered_combined_matrix.npy,0.8322842133045196,0.1261403735852191,44,PseudoPositive,PseudoPositive,Positive
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A_exp3/Test/Positive/4XPH-filtered_combined_matrix.npy,0.9188926517963408,0.0666139197850396,43,PseudoPositive,StrongPositive,Positive
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A_exp3/Test/Positive/4XPT-filtered_combined_matrix.npy,0.9538113558292388,0.0349122341275709,35,StrongPositive,StrongPositive,Positive
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A_exp3/Test/Positive/5AVX-filtered_combined_matrix.npy,0.9613232469558716,0.0360315308976071,44,StrongPositive,StrongPositive,Positive
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A_exp3/Test/Positive/5AW3-filtered_combined_matrix.npy,0.9442479681968688,0.0544539400976931,44,StrongPositive,StrongPositive,Positive
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A_exp3/Test/Positive/5AW5-filtered_combined_matrix.npy,0.821948669552803,0.1845681558875384,41,PseudoPositive,PseudoPositive,Positive
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A_exp3/Test/Positive/5AW8-filtered_combined_matrix.npy,0.8216546183824539,0.1848122590788332,41,PseudoPositive,PseudoPositive,Positive
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A_exp3/Test/Positive/5D6L-filtered_combined_matrix.npy,0.919966789484024,0.1052896584647967,54,PseudoPositive,StrongPositive,Positive
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A_exp3/Test/Positive/5MZP-filtered_combined_matrix.npy,0.950611128807068,0.0404384521927638,44,StrongPositive,StrongPositive,Positive
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A_exp3/Test/Positive/5OLV-filtered_combined_matrix.npy,0.9284485447406768,0.0699529805945313,43,PseudoPositive,StrongPositive,Positive
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A_exp3/Test/Positive/5UVI-filtered_combined_matrix.npy,0.911955225467682,0.0801932089609837,38,PseudoPositive,StrongPositive,Positive
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A_exp3/Test/Positive/5X7D-filtered_combined_matrix.npy,0.8873806655406952,0.0921922080532163,59,PseudoPositive,StrongPositive,Positive
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A_exp3/Test/Positive/5XR8-filtered_combined_matrix.npy,0.7758974957466126,0.1094341556227351,53,PseudoPositive,PseudoNegative,Positive
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A_exp3/Test/Positive/6A15-filtered_combined_matrix.npy,0.0700737736932933,0.0741854473783197,76,PseudoNegative,StrongNegative,Negative
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A_exp3/Test/Positive/6AQF-filtered_combined_matrix.npy,0.9299463903903962,0.0515339753339973,47,PseudoPositive,StrongPositive,Positive
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A_exp3/Test/Positive/6IYC-filtered_combined_matrix.npy,0.9119355487823486,0.0664061456319699,32,PseudoPositive,StrongPositive,Positive
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A_exp3/Test/Positive/6LFO-filtered_combined_matrix.npy,0.9720202267169952,0.0342745609569865,31,StrongPositive,StrongPositive,Positive
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A_exp3/Test/Positive/6LPJ-filtered_combined_matrix.npy,0.8483857893943787,0.1725908925436725,39,PseudoPositive,StrongPositive,Positive
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A_exp3/Test/Positive/6LPK-filtered_combined_matrix.npy,0.9150327599048614,0.0876957554534118,38,PseudoPositive,StrongPositive,Positive
