filename,average_score,score_std,number_atoms,min_max_label,percentile_label,threshold_label
../../../Data/SplitData/Cholesterol/IvanTestSet/ivan-separate-graphs-5A/positive/4HQJ-filtered_graphs.npy,0.777348552197218,0.2535178640713869,29,PseudoNegative,PseudoNegative,Positive
../../../Data/SplitData/Cholesterol/IvanTestSet/ivan-separate-graphs-5A/positive/4RET-filtered_graphs.npy,0.9244698506593704,0.0896944497989692,55,PseudoPositive,StrongPositive,Positive
../../../Data/SplitData/Cholesterol/IvanTestSet/ivan-separate-graphs-5A/positive/5OQT-filtered_graphs.npy,0.4576334773749113,0.2752790834242063,51,PseudoNegative,StrongNegative,Negative
../../../Data/SplitData/Cholesterol/IvanTestSet/ivan-separate-graphs-5A/positive/5SY1-filtered_graphs.npy,0.8636955180764199,0.1996783665570678,34,PseudoPositive,PseudoPositive,Positive
../../../Data/SplitData/Cholesterol/IvanTestSet/ivan-separate-graphs-5A/positive/5WB2-filtered_graphs.npy,0.9529853105545044,0.0536358812729207,38,PseudoPositive,StrongPositive,Positive
../../../Data/SplitData/Cholesterol/IvanTestSet/ivan-separate-graphs-5A/positive/6AWN-filtered_graphs.npy,0.7805906608700752,0.2273276418469717,22,PseudoPositive,PseudoNegative,Positive
../../../Data/SplitData/Cholesterol/IvanTestSet/ivan-separate-graphs-5A/positive/6AWO-filtered_graphs.npy,0.7138372671604156,0.2589859573452493,21,PseudoNegative,PseudoNegative,Positive
../../../Data/SplitData/Cholesterol/IvanTestSet/ivan-separate-graphs-5A/positive/6AWQ-filtered_graphs.npy,0.7138353696465493,0.2589909473906097,21,PseudoNegative,PseudoNegative,Positive
../../../Data/SplitData/Cholesterol/IvanTestSet/ivan-separate-graphs-5A/positive/6JXK-filtered_graphs.npy,0.8809778982400894,0.1330236178374375,45,PseudoPositive,PseudoPositive,Positive
../../../Data/SplitData/Cholesterol/IvanTestSet/ivan-separate-graphs-5A/positive/6L47-filtered_graphs.npy,0.0414913240890018,0.069756802917045,95,PseudoNegative,StrongNegative,Negative
../../../Data/SplitData/Cholesterol/IvanTestSet/ivan-separate-graphs-5A/positive/6NBH-filtered_graphs.npy,0.9798148787021635,0.047605771338577,23,StrongPositive,StrongPositive,Positive
../../../Data/SplitData/Cholesterol/IvanTestSet/ivan-separate-graphs-5A/positive/6QEX-filtered_graphs.npy,0.822661794424057,0.2032011583878244,25,PseudoPositive,PseudoPositive,Positive
../../../Data/SplitData/Cholesterol/IvanTestSet/ivan-separate-graphs-5A/positive/6V35-filtered_graphs.npy,0.8219084432721138,0.2423102889304254,36,PseudoPositive,PseudoPositive,Positive
../../../Data/SplitData/Cholesterol/IvanTestSet/ivan-separate-graphs-5A/positive/6VUM-filtered_graphs.npy,0.888955714404583,0.2256613601877613,19,PseudoPositive,PseudoPositive,Positive
../../../Data/SplitData/Cholesterol/IvanTestSet/ivan-separate-graphs-5A/positive/6W5V-filtered_graphs.npy,0.7416388392448425,0.2072530041525473,65,PseudoNegative,PseudoNegative,Positive
../../../Data/SplitData/Cholesterol/IvanTestSet/ivan-separate-graphs-5A/positive/7A65-filtered_graphs.npy,0.8637947535514832,0.1547887835815716,30,PseudoPositive,PseudoPositive,Positive
../../../Data/SplitData/Cholesterol/IvanTestSet/ivan-separate-graphs-5A/positive/7A6C-filtered_graphs.npy,0.7461500003933906,0.2812345290849376,22,PseudoNegative,PseudoNegative,Positive
../../../Data/SplitData/Cholesterol/IvanTestSet/ivan-separate-graphs-5A/positive/7A6E-filtered_graphs.npy,0.8758007188886404,0.1936405311810486,30,PseudoPositive,PseudoPositive,Positive
../../../Data/SplitData/Cholesterol/IvanTestSet/ivan-separate-graphs-5A/positive/7A6F-filtered_graphs.npy,0.9662395465373992,0.0697623178853902,24,StrongPositive,StrongPositive,Positive
../../../Data/SplitData/Cholesterol/IvanTestSet/ivan-separate-graphs-5A/positive/7CA3-filtered_graphs.npy,0.9005635547637939,0.0983440582776778,20,PseudoPositive,PseudoPositive,Positive
../../../Data/SplitData/Cholesterol/IvanTestSet/ivan-separate-graphs-5A/positive/7CUM-filtered_graphs.npy,0.9243265509605408,0.0633807864200962,30,PseudoPositive,StrongPositive,Positive
../../../Data/SplitData/Cholesterol/IvanTestSet/ivan-separate-graphs-5A/positive/7D92-filtered_graphs.npy,0.9176731137931348,0.1667484099857955,36,PseudoPositive,StrongPositive,Positive
../../../Data/SplitData/Cholesterol/IvanTestSet/ivan-separate-graphs-5A/positive/7D93-filtered_graphs.npy,0.918764535188675,0.0939075973928668,58,PseudoPositive,StrongPositive,Positive
../../../Data/SplitData/Cholesterol/IvanTestSet/ivan-separate-graphs-5A/positive/7D94-filtered_graphs.npy,0.935415496826172,0.0552842707572436,55,PseudoPositive,StrongPositive,Positive
../../../Data/SplitData/Cholesterol/IvanTestSet/ivan-separate-graphs-5A/positive/7DDF-filtered_graphs.npy,0.9087155556678772,0.0919672023152065,59,PseudoPositive,StrongPositive,Positive
../../../Data/SplitData/Cholesterol/IvanTestSet/ivan-separate-graphs-5A/positive/7DDI-filtered_graphs.npy,0.9102020406723024,0.0774182754036124,56,PseudoPositive,StrongPositive,Positive
../../../Data/SplitData/Cholesterol/IvanTestSet/ivan-separate-graphs-5A/positive/7DDK-filtered_graphs.npy,0.9245684373378754,0.0646989883734719,58,PseudoPositive,StrongPositive,Positive
../../../Data/SplitData/Cholesterol/IvanTestSet/ivan-separate-graphs-5A/positive/7KY5-filtered_graphs.npy,0.842081727353252,0.3143815532123803,5,PseudoPositive,PseudoPositive,Positive
../../../Data/SplitData/Cholesterol/IvanTestSet/ivan-separate-graphs-5A/positive/7KY8-filtered_graphs.npy,0.5449295258428901,0.3012326922739536,52,PseudoNegative,StrongNegative,Positive
../../../Data/SplitData/Cholesterol/IvanTestSet/ivan-separate-graphs-5A/positive/7KYA-filtered_graphs.npy,0.9906892347335816,0.0183025873801438,18,StrongPositive,StrongPositive,Positive
../../../Data/SplitData/Cholesterol/IvanTestSet/ivan-separate-graphs-5A/positive/7N4V-filtered_graphs.npy,0.9666063392162324,0.0598862709221797,29,StrongPositive,StrongPositive,Positive
../../../Data/SplitData/Cholesterol/IvanTestSet/ivan-separate-graphs-5A/positive/7NIW-filtered_graphs.npy,0.8908987218141555,0.1651037866879333,31,PseudoPositive,PseudoPositive,Positive
../../../Data/SplitData/Cholesterol/IvanTestSet/ivan-separate-graphs-5A/positive/7QTV-filtered_graphs.npy,0.7974445566534996,0.1886290621151758,56,PseudoPositive,PseudoNegative,Positive
../../../Data/SplitData/Cholesterol/IvanTestSet/ivan-separate-graphs-5A/positive/7RM5-filtered_graphs.npy,0.9261067068576812,0.0675970042171053,41,PseudoPositive,StrongPositive,Positive
../../../Data/SplitData/Cholesterol/IvanTestSet/ivan-separate-graphs-5A/positive/7RR9-filtered_graphs.npy,0.8844687849283218,0.1286306210497218,34,PseudoPositive,PseudoPositive,Positive
../../../Data/SplitData/Cholesterol/IvanTestSet/ivan-separate-graphs-5A/positive/7SK3-filtered_graphs.npy,0.8967261028289795,0.0971978241073604,54,PseudoPositive,PseudoPositive,Positive
../../../Data/SplitData/Cholesterol/IvanTestSet/ivan-separate-graphs-5A/positive/7WYS-filtered_graphs.npy,0.9144172263145448,0.0901402584687133,57,PseudoPositive,StrongPositive,Positive
../../../Data/SplitData/Cholesterol/IvanTestSet/ivan-separate-graphs-5A/positive/7WYY-filtered_graphs.npy,0.9376511812210084,0.0728542159322079,45,PseudoPositive,StrongPositive,Positive
