filename,average_score,number_atoms
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp3/Spies/2RH1-filtered_graphs.npy,0.8284750735759735,53
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp3/Spies/3A3Y-filtered_graphs.npy,0.7731463503837586,38
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp3/Spies/3AM6-filtered_graphs.npy,0.8531321609020233,40
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp3/Spies/3N9Y-filtered_graphs.npy,0.6420581358671188,71
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp3/Spies/3NYA-filtered_graphs.npy,0.9483209371566772,49
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp3/Spies/4DKL-filtered_graphs.npy,0.8471582019329071,45
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp3/Spies/4HYT-filtered_graphs.npy,0.15781838208436966,59
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp3/Spies/4NC3-filtered_graphs.npy,0.7081258177757264,42
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp3/Spies/4XP6-filtered_graphs.npy,0.5599120169878006,40
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp3/Spies/4XPB-filtered_graphs.npy,0.5794755119085312,42
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp3/Spies/4XPG-filtered_graphs.npy,0.663123881816864,47
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp3/Spies/5AVQ-filtered_graphs.npy,0.9250025403499603,42
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp3/Spies/5AVS-filtered_graphs.npy,0.9304959690570831,44
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp3/Spies/5AW1-filtered_graphs.npy,0.9247477960586548,42
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp3/Spies/5AW6-filtered_graphs.npy,0.8776241624355317,41
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp3/Spies/5AW7-filtered_graphs.npy,0.8773580145835876,41
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp3/Spies/5D5A-filtered_graphs.npy,0.8987650716304779,56
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp3/Spies/5I75-filtered_graphs.npy,0.8928557968139649,20
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp3/Spies/5IUA-filtered_graphs.npy,0.9260573351383209,45
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp3/Spies/5JQH-filtered_graphs.npy,0.9356768476963043,18
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp3/Spies/5K2A-filtered_graphs.npy,0.8613675355911254,42
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp3/Spies/5K2C-filtered_graphs.npy,0.8178302550315857,39
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp3/Spies/5MZJ-filtered_graphs.npy,0.9195988965034485,46
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp3/Spies/5OM1-filtered_graphs.npy,0.8969993066787719,45
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp3/Spies/5OM4-filtered_graphs.npy,0.9052660250663758,43
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp3/Spies/5ZM5-filtered_graphs.npy,0.8458180499076843,74
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp3/Spies/6DRY-filtered_graphs.npy,0.7597276306152344,43
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp3/Spies/6DS0-filtered_graphs.npy,0.7769791030883789,40
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp3/Spies/6JXJ-filtered_graphs.npy,0.5396459382772446,46
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp3/Spies/6JZH-filtered_graphs.npy,0.8134235036373139,51
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp3/Spies/6M47-filtered_graphs.npy,0.8146009480953217,37
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp3/Spies/6O1V-filtered_graphs.npy,0.8306891348958015,25
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp3/Spies/6OS1-filtered_graphs.npy,0.6238637465238571,19
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp3/Spies/6PB0-filtered_graphs.npy,0.97977485537529,21
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp3/Spies/6PEQ-filtered_graphs.npy,0.18834727495908737,62
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp3/Spies/6PRZ-filtered_graphs.npy,0.9628057622909546,53
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp3/Spies/6RZ7-filtered_graphs.npy,0.9401858794689179,28
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp3/Spies/6UD8-filtered_graphs.npy,0.48462818801403046,52
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp3/Spies/6UY0-filtered_graphs.npy,0.9149946117401123,58
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp3/Spies/6WGT-filtered_graphs.npy,0.8527382898330689,40
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp3/Spies/6WM2-filtered_graphs.npy,0.8358349597454071,26
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp3/Spies/6ZDV-filtered_graphs.npy,0.9130916154384613,42
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp3/Spies/7A69-filtered_graphs.npy,0.7604076558351517,21
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp3/Spies/7BU7-filtered_graphs.npy,0.8687320256233215,28
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp3/Spies/7CFM-filtered_graphs.npy,0.8329641568660736,48
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp3/Spies/7CZ5-filtered_graphs.npy,0.9118495202064514,36
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp3/Spies/7D76-filtered_graphs.npy,0.9774452006816864,24
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp3/Spies/7DUQ-filtered_graphs.npy,0.7170089775323868,44
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp3/Spies/7E32-filtered_graphs.npy,0.7139551836252213,33
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp3/Spies/7EKI-filtered_graphs.npy,0.9192449712753296,30
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp3/Spies/7F6H-filtered_graphs.npy,0.9465620744228364,33
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp3/Spies/7FJE-filtered_graphs.npy,0.330937015414238,58
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp3/Spies/7LGU-filtered_graphs.npy,0.7625770485401153,38
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp3/Spies/7LKP-filtered_graphs.npy,0.9413723027706147,9
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp3/Spies/7M5Y-filtered_graphs.npy,0.931892397403717,24
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp3/Spies/7MFI-filtered_graphs.npy,0.4429268890619278,73
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp3/Spies/7N4X-filtered_graphs.npy,0.6691255068778992,76
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp3/Spies/7OCA-filtered_graphs.npy,0.7047940063476562,41
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp3/Spies/7OJH-filtered_graphs.npy,0.9466662633419037,37
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp3/Spies/7P00-filtered_graphs.npy,0.8587639617919922,55
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp3/Spies/7PX4-filtered_graphs.npy,0.908719539642334,42
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp3/Spies/7PYR-filtered_graphs.npy,0.9141790986061096,42
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp3/Spies/7R8A-filtered_graphs.npy,0.9102980291843414,23
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp3/Spies/7R8D-filtered_graphs.npy,0.910902818441391,41
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp3/Spies/7SMR-filtered_graphs.npy,0.67271763920784,35
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp3/Spies/7TBW-filtered_graphs.npy,0.8447360444068909,37
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp3/Spies/7TYA-filtered_graphs.npy,0.6438008421659469,39
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp3/Spies/7URA-filtered_graphs.npy,0.9212184858322143,30
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp3/Spies/7V07-filtered_graphs.npy,0.6941562044620514,35
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp3/Spies/7VDL-filtered_graphs.npy,0.810001460313797,45
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp3/Spies/7VFX-filtered_graphs.npy,0.9645799934864044,43
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp3/Spies/7VOD-filtered_graphs.npy,0.965287401676178,14
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp3/Spies/7VUZ-filtered_graphs.npy,0.7473792445659637,41
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp3/Spies/7WC6-filtered_graphs.npy,0.893062561750412,44
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp3/Spies/7WU4-filtered_graphs.npy,0.5653579461574555,31
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp3/Spies/7WZ0-filtered_graphs.npy,0.825910427570343,44
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp3/Spies/7X2C-filtered_graphs.npy,0.8631839764118194,42
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp3/Spies/7XEM-filtered_graphs.npy,0.8902354609966278,46
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp3/Spies/7XER-filtered_graphs.npy,0.8473502016067505,45
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp3/Spies/7XEU-filtered_graphs.npy,0.4510545140504837,45
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp3/Spies/7XT9-filtered_graphs.npy,0.7788929390907288,62
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp3/Spies/7XVF-filtered_graphs.npy,0.14276554830372334,36
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp3/Spies/7Y27-filtered_graphs.npy,0.935504115819931,22
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp3/Spies/7Y5T-filtered_graphs.npy,0.9348949217796325,27
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp3/Spies/7YFD-filtered_graphs.npy,0.9145446026325226,29
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp3/Spies/8BI0-filtered_graphs.npy,0.9599807822704315,30
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp3/Spies/8CRQ-filtered_graphs.npy,0.6770920157432556,56
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp3/Spies/8CU6-filtered_graphs.npy,0.9147034394741058,43
