filename,average_score,number_atoms
../../../Data/SplitData/Cholesterol/cholesterol-grid-5A_exp1/Spies/1ZHY-filtered_grid_0.npy,0.9952374732494355,77
../../../Data/SplitData/Cholesterol/cholesterol-grid-5A_exp1/Spies/1ZHY-filtered_grid_1.npy,0.99343501329422,77
../../../Data/SplitData/Cholesterol/cholesterol-grid-5A_exp1/Spies/1ZHY-filtered_grid_2.npy,0.9949187958240509,77
../../../Data/SplitData/Cholesterol/cholesterol-grid-5A_exp1/Spies/1ZHY-filtered_grid_3.npy,0.9941049516201019,77
../../../Data/SplitData/Cholesterol/cholesterol-grid-5A_exp1/Spies/1ZHY-filtered_grid_4.npy,0.9951364576816559,77
../../../Data/SplitData/Cholesterol/cholesterol-grid-5A_exp1/Spies/3D4S-filtered_grid_0.npy,0.9981118535995483,52
../../../Data/SplitData/Cholesterol/cholesterol-grid-5A_exp1/Spies/3D4S-filtered_grid_1.npy,0.9144562578201294,52
../../../Data/SplitData/Cholesterol/cholesterol-grid-5A_exp1/Spies/3D4S-filtered_grid_2.npy,0.7627352344989776,52
../../../Data/SplitData/Cholesterol/cholesterol-grid-5A_exp1/Spies/3D4S-filtered_grid_3.npy,0.9408882534503937,52
../../../Data/SplitData/Cholesterol/cholesterol-grid-5A_exp1/Spies/3D4S-filtered_grid_4.npy,0.972124719619751,52
../../../Data/SplitData/Cholesterol/cholesterol-grid-5A_exp1/Spies/4DKL-filtered_grid_0.npy,0.9981019902229309,45
../../../Data/SplitData/Cholesterol/cholesterol-grid-5A_exp1/Spies/4DKL-filtered_grid_1.npy,0.9986386668682098,45
../../../Data/SplitData/Cholesterol/cholesterol-grid-5A_exp1/Spies/4DKL-filtered_grid_2.npy,0.999107848405838,45
../../../Data/SplitData/Cholesterol/cholesterol-grid-5A_exp1/Spies/4DKL-filtered_grid_3.npy,0.9961659741401673,45
../../../Data/SplitData/Cholesterol/cholesterol-grid-5A_exp1/Spies/4DKL-filtered_grid_4.npy,0.9978756022453308,45
../../../Data/SplitData/Cholesterol/cholesterol-grid-5A_exp1/Spies/4IB4-filtered_grid_0.npy,0.9959321558475495,42
../../../Data/SplitData/Cholesterol/cholesterol-grid-5A_exp1/Spies/4IB4-filtered_grid_1.npy,0.9975412392616272,42
../../../Data/SplitData/Cholesterol/cholesterol-grid-5A_exp1/Spies/4IB4-filtered_grid_2.npy,0.9955463480949401,42
../../../Data/SplitData/Cholesterol/cholesterol-grid-5A_exp1/Spies/4IB4-filtered_grid_3.npy,0.9945149207115174,42
../../../Data/SplitData/Cholesterol/cholesterol-grid-5A_exp1/Spies/4IB4-filtered_grid_4.npy,0.9979641020298005,42
../../../Data/SplitData/Cholesterol/cholesterol-grid-5A_exp1/Spies/4NTJ-filtered_grid_0.npy,0.9993394577503204,32
../../../Data/SplitData/Cholesterol/cholesterol-grid-5A_exp1/Spies/4NTJ-filtered_grid_1.npy,0.999217277765274,32
../../../Data/SplitData/Cholesterol/cholesterol-grid-5A_exp1/Spies/4NTJ-filtered_grid_2.npy,0.9992144656181335,32
../../../Data/SplitData/Cholesterol/cholesterol-grid-5A_exp1/Spies/4NTJ-filtered_grid_3.npy,0.9994408011436462,32
../../../Data/SplitData/Cholesterol/cholesterol-grid-5A_exp1/Spies/4NTJ-filtered_grid_4.npy,0.9992839419841766,32
../../../Data/SplitData/Cholesterol/cholesterol-grid-5A_exp1/Spies/4PXZ-filtered_grid_0.npy,0.5128293105959892,65
../../../Data/SplitData/Cholesterol/cholesterol-grid-5A_exp1/Spies/4PXZ-filtered_grid_1.npy,0.8305277860164643,65
../../../Data/SplitData/Cholesterol/cholesterol-grid-5A_exp1/Spies/4PXZ-filtered_grid_2.npy,0.35210065737366675,65
../../../Data/SplitData/Cholesterol/cholesterol-grid-5A_exp1/Spies/4PXZ-filtered_grid_3.npy,0.3105891142785549,65
../../../Data/SplitData/Cholesterol/cholesterol-grid-5A_exp1/Spies/4PXZ-filtered_grid_4.npy,0.40592836409807204,65
../../../Data/SplitData/Cholesterol/cholesterol-grid-5A_exp1/Spies/4RES-filtered_grid_0.npy,0.3752223415672779,59
../../../Data/SplitData/Cholesterol/cholesterol-grid-5A_exp1/Spies/4RES-filtered_grid_1.npy,0.20593680325895547,59
../../../Data/SplitData/Cholesterol/cholesterol-grid-5A_exp1/Spies/4RES-filtered_grid_2.npy,0.672932646870613,59
../../../Data/SplitData/Cholesterol/cholesterol-grid-5A_exp1/Spies/4RES-filtered_grid_3.npy,0.669526813030243,59
../../../Data/SplitData/Cholesterol/cholesterol-grid-5A_exp1/Spies/4RES-filtered_grid_4.npy,0.6582980155944824,59
../../../Data/SplitData/Cholesterol/cholesterol-grid-5A_exp1/Spies/4XNX-filtered_grid_0.npy,0.9994056999683381,45
../../../Data/SplitData/Cholesterol/cholesterol-grid-5A_exp1/Spies/4XNX-filtered_grid_1.npy,0.999274138212204,45
../../../Data/SplitData/Cholesterol/cholesterol-grid-5A_exp1/Spies/4XNX-filtered_grid_2.npy,0.9994337475299835,45
../../../Data/SplitData/Cholesterol/cholesterol-grid-5A_exp1/Spies/4XNX-filtered_grid_3.npy,0.9994401323795319,45
../../../Data/SplitData/Cholesterol/cholesterol-grid-5A_exp1/Spies/4XNX-filtered_grid_4.npy,0.9993491387367248,45
../../../Data/SplitData/Cholesterol/cholesterol-grid-5A_exp1/Spies/4XP5-filtered_grid_0.npy,0.9991236817836762,47
../../../Data/SplitData/Cholesterol/cholesterol-grid-5A_exp1/Spies/4XP5-filtered_grid_1.npy,0.9991845548152923,47
../../../Data/SplitData/Cholesterol/cholesterol-grid-5A_exp1/Spies/4XP5-filtered_grid_2.npy,0.9990666306018829,47
../../../Data/SplitData/Cholesterol/cholesterol-grid-5A_exp1/Spies/4XP5-filtered_grid_3.npy,0.9992437708377838,47
../../../Data/SplitData/Cholesterol/cholesterol-grid-5A_exp1/Spies/4XP5-filtered_grid_4.npy,0.9993066656589508,47
../../../Data/SplitData/Cholesterol/cholesterol-grid-5A_exp1/Spies/5AVV-filtered_grid_0.npy,0.9975485730171204,44
../../../Data/SplitData/Cholesterol/cholesterol-grid-5A_exp1/Spies/5AVV-filtered_grid_1.npy,0.9991610121726989,44
../../../Data/SplitData/Cholesterol/cholesterol-grid-5A_exp1/Spies/5AVV-filtered_grid_2.npy,0.9992428874969482,44
../../../Data/SplitData/Cholesterol/cholesterol-grid-5A_exp1/Spies/5AVV-filtered_grid_3.npy,0.9976912498474121,44
../../../Data/SplitData/Cholesterol/cholesterol-grid-5A_exp1/Spies/5AVV-filtered_grid_4.npy,0.9981845390796661,44
../../../Data/SplitData/Cholesterol/cholesterol-grid-5A_exp1/Spies/5AW5-filtered_grid_0.npy,0.9992393743991852,41
../../../Data/SplitData/Cholesterol/cholesterol-grid-5A_exp1/Spies/5AW5-filtered_grid_1.npy,0.9993587720394135,41
../../../Data/SplitData/Cholesterol/cholesterol-grid-5A_exp1/Spies/5AW5-filtered_grid_2.npy,0.9989532423019409,41
../../../Data/SplitData/Cholesterol/cholesterol-grid-5A_exp1/Spies/5AW5-filtered_grid_3.npy,0.9991508543491363,41
../../../Data/SplitData/Cholesterol/cholesterol-grid-5A_exp1/Spies/5AW5-filtered_grid_4.npy,0.9990314245223999,41
../../../Data/SplitData/Cholesterol/cholesterol-grid-5A_exp1/Spies/5C1M-filtered_grid_0.npy,0.9432177197933197,52
../../../Data/SplitData/Cholesterol/cholesterol-grid-5A_exp1/Spies/5C1M-filtered_grid_1.npy,0.42754252061247827,52
../../../Data/SplitData/Cholesterol/cholesterol-grid-5A_exp1/Spies/5C1M-filtered_grid_2.npy,0.9114308631420136,52
../../../Data/SplitData/Cholesterol/cholesterol-grid-5A_exp1/Spies/5C1M-filtered_grid_3.npy,0.9933508539199829,52
../../../Data/SplitData/Cholesterol/cholesterol-grid-5A_exp1/Spies/5C1M-filtered_grid_4.npy,0.8671015763282776,52
../../../Data/SplitData/Cholesterol/cholesterol-grid-5A_exp1/Spies/5IU4-filtered_grid_0.npy,0.9667767250537872,44
../../../Data/SplitData/Cholesterol/cholesterol-grid-5A_exp1/Spies/5IU4-filtered_grid_1.npy,0.9954987108707428,44
../../../Data/SplitData/Cholesterol/cholesterol-grid-5A_exp1/Spies/5IU4-filtered_grid_2.npy,0.8491341602802277,44
../../../Data/SplitData/Cholesterol/cholesterol-grid-5A_exp1/Spies/5IU4-filtered_grid_3.npy,0.9765614891052246,44
../../../Data/SplitData/Cholesterol/cholesterol-grid-5A_exp1/Spies/5IU4-filtered_grid_4.npy,0.9807490563392639,44
../../../Data/SplitData/Cholesterol/cholesterol-grid-5A_exp1/Spies/5IU8-filtered_grid_0.npy,0.9465926277637482,42
../../../Data/SplitData/Cholesterol/cholesterol-grid-5A_exp1/Spies/5IU8-filtered_grid_1.npy,0.9819523930549622,42
../../../Data/SplitData/Cholesterol/cholesterol-grid-5A_exp1/Spies/5IU8-filtered_grid_2.npy,0.9950538265705109,42
../../../Data/SplitData/Cholesterol/cholesterol-grid-5A_exp1/Spies/5IU8-filtered_grid_3.npy,0.9977956736087799,42
../../../Data/SplitData/Cholesterol/cholesterol-grid-5A_exp1/Spies/5IU8-filtered_grid_4.npy,0.9828550434112548,42
../../../Data/SplitData/Cholesterol/cholesterol-grid-5A_exp1/Spies/5JQH-filtered_grid_0.npy,0.9996015548706054,18
../../../Data/SplitData/Cholesterol/cholesterol-grid-5A_exp1/Spies/5JQH-filtered_grid_1.npy,0.999613709449768,18
../../../Data/SplitData/Cholesterol/cholesterol-grid-5A_exp1/Spies/5JQH-filtered_grid_2.npy,0.9996389186382294,18
../../../Data/SplitData/Cholesterol/cholesterol-grid-5A_exp1/Spies/5JQH-filtered_grid_3.npy,0.9995651829242707,18
../../../Data/SplitData/Cholesterol/cholesterol-grid-5A_exp1/Spies/5JQH-filtered_grid_4.npy,0.9995887243747711,18
../../../Data/SplitData/Cholesterol/cholesterol-grid-5A_exp1/Spies/5K2A-filtered_grid_0.npy,0.9971165812015533,42
../../../Data/SplitData/Cholesterol/cholesterol-grid-5A_exp1/Spies/5K2A-filtered_grid_1.npy,0.9892574739456177,42
../../../Data/SplitData/Cholesterol/cholesterol-grid-5A_exp1/Spies/5K2A-filtered_grid_2.npy,0.976025333404541,42
../../../Data/SplitData/Cholesterol/cholesterol-grid-5A_exp1/Spies/5K2A-filtered_grid_3.npy,0.9953655564785003,42
../../../Data/SplitData/Cholesterol/cholesterol-grid-5A_exp1/Spies/5K2A-filtered_grid_4.npy,0.9985191082954407,42
../../../Data/SplitData/Cholesterol/cholesterol-grid-5A_exp1/Spies/5LWE-filtered_grid_0.npy,0.9995902645587921,20
../../../Data/SplitData/Cholesterol/cholesterol-grid-5A_exp1/Spies/5LWE-filtered_grid_1.npy,0.9994943237304688,20
../../../Data/SplitData/Cholesterol/cholesterol-grid-5A_exp1/Spies/5LWE-filtered_grid_2.npy,0.9995436453819275,20
../../../Data/SplitData/Cholesterol/cholesterol-grid-5A_exp1/Spies/5LWE-filtered_grid_3.npy,0.9994903898239136,20
../../../Data/SplitData/Cholesterol/cholesterol-grid-5A_exp1/Spies/5LWE-filtered_grid_4.npy,0.9994963014125824,20
../../../Data/SplitData/Cholesterol/cholesterol-grid-5A_exp1/Spies/5MZJ-filtered_grid_0.npy,0.9911363410949707,43
../../../Data/SplitData/Cholesterol/cholesterol-grid-5A_exp1/Spies/5MZJ-filtered_grid_1.npy,0.9177470886707306,43
../../../Data/SplitData/Cholesterol/cholesterol-grid-5A_exp1/Spies/5MZJ-filtered_grid_2.npy,0.9972710692882538,43
../../../Data/SplitData/Cholesterol/cholesterol-grid-5A_exp1/Spies/5MZJ-filtered_grid_3.npy,0.9941656136512756,43
../../../Data/SplitData/Cholesterol/cholesterol-grid-5A_exp1/Spies/5MZJ-filtered_grid_4.npy,0.9990600800514221,43
../../../Data/SplitData/Cholesterol/cholesterol-grid-5A_exp1/Spies/5NM4-filtered_grid_0.npy,0.001510253953456413,69
../../../Data/SplitData/Cholesterol/cholesterol-grid-5A_exp1/Spies/5NM4-filtered_grid_1.npy,0.00015132135835301596,69
../../../Data/SplitData/Cholesterol/cholesterol-grid-5A_exp1/Spies/5NM4-filtered_grid_2.npy,0.018671956090256573,69
../../../Data/SplitData/Cholesterol/cholesterol-grid-5A_exp1/Spies/5NM4-filtered_grid_3.npy,0.00244709947204683,69
../../../Data/SplitData/Cholesterol/cholesterol-grid-5A_exp1/Spies/5NM4-filtered_grid_4.npy,0.0013282120414078236,69
../../../Data/SplitData/Cholesterol/cholesterol-grid-5A_exp1/Spies/5OLO-filtered_grid_0.npy,0.9297220742702484,47
../../../Data/SplitData/Cholesterol/cholesterol-grid-5A_exp1/Spies/5OLO-filtered_grid_1.npy,0.9943858361244202,47
../../../Data/SplitData/Cholesterol/cholesterol-grid-5A_exp1/Spies/5OLO-filtered_grid_2.npy,0.9861364567279816,47
../../../Data/SplitData/Cholesterol/cholesterol-grid-5A_exp1/Spies/5OLO-filtered_grid_3.npy,0.8761205434799194,47
../../../Data/SplitData/Cholesterol/cholesterol-grid-5A_exp1/Spies/5OLO-filtered_grid_4.npy,0.9949459517002106,47
../../../Data/SplitData/Cholesterol/cholesterol-grid-5A_exp1/Spies/5TCX-filtered_grid_0.npy,0.9981162643432617,45
../../../Data/SplitData/Cholesterol/cholesterol-grid-5A_exp1/Spies/5TCX-filtered_grid_1.npy,0.9993486523628234,45
../../../Data/SplitData/Cholesterol/cholesterol-grid-5A_exp1/Spies/5TCX-filtered_grid_2.npy,0.9992353570461273,45
../../../Data/SplitData/Cholesterol/cholesterol-grid-5A_exp1/Spies/5TCX-filtered_grid_3.npy,0.9992495572566986,45
../../../Data/SplitData/Cholesterol/cholesterol-grid-5A_exp1/Spies/5TCX-filtered_grid_4.npy,0.9992713069915772,45
../../../Data/SplitData/Cholesterol/cholesterol-grid-5A_exp1/Spies/5TVN-filtered_grid_0.npy,0.9991856348514557,40
../../../Data/SplitData/Cholesterol/cholesterol-grid-5A_exp1/Spies/5TVN-filtered_grid_1.npy,0.999375170469284,40
../../../Data/SplitData/Cholesterol/cholesterol-grid-5A_exp1/Spies/5TVN-filtered_grid_2.npy,0.9993435335159302,40
../../../Data/SplitData/Cholesterol/cholesterol-grid-5A_exp1/Spies/5TVN-filtered_grid_3.npy,0.9993309903144837,40
../../../Data/SplitData/Cholesterol/cholesterol-grid-5A_exp1/Spies/5TVN-filtered_grid_4.npy,0.999467670917511,40
../../../Data/SplitData/Cholesterol/cholesterol-grid-5A_exp1/Spies/5VRA-filtered_grid_0.npy,0.9921126115322113,42
../../../Data/SplitData/Cholesterol/cholesterol-grid-5A_exp1/Spies/5VRA-filtered_grid_1.npy,0.9987617397308349,42
../../../Data/SplitData/Cholesterol/cholesterol-grid-5A_exp1/Spies/5VRA-filtered_grid_2.npy,0.9884266781806946,42
../../../Data/SplitData/Cholesterol/cholesterol-grid-5A_exp1/Spies/5VRA-filtered_grid_3.npy,0.9888102865219116,42
../../../Data/SplitData/Cholesterol/cholesterol-grid-5A_exp1/Spies/5VRA-filtered_grid_4.npy,0.9982764244079589,42
../../../Data/SplitData/Cholesterol/cholesterol-grid-5A_exp1/Spies/5XR8-filtered_grid_0.npy,0.8781037294864654,53
../../../Data/SplitData/Cholesterol/cholesterol-grid-5A_exp1/Spies/5XR8-filtered_grid_1.npy,0.9768901121616363,53
../../../Data/SplitData/Cholesterol/cholesterol-grid-5A_exp1/Spies/5XR8-filtered_grid_2.npy,0.9405737066268921,53
../../../Data/SplitData/Cholesterol/cholesterol-grid-5A_exp1/Spies/5XR8-filtered_grid_3.npy,0.9691598379611969,53
../../../Data/SplitData/Cholesterol/cholesterol-grid-5A_exp1/Spies/5XR8-filtered_grid_4.npy,0.8991251730918884,53
../../../Data/SplitData/Cholesterol/cholesterol-grid-5A_exp1/Spies/5ZM7-filtered_grid_0.npy,0.9947181928157807,72
../../../Data/SplitData/Cholesterol/cholesterol-grid-5A_exp1/Spies/5ZM7-filtered_grid_1.npy,0.9990225493907928,72
../../../Data/SplitData/Cholesterol/cholesterol-grid-5A_exp1/Spies/5ZM7-filtered_grid_2.npy,0.9976887261867523,72
../../../Data/SplitData/Cholesterol/cholesterol-grid-5A_exp1/Spies/5ZM7-filtered_grid_3.npy,0.998325914144516,72
../../../Data/SplitData/Cholesterol/cholesterol-grid-5A_exp1/Spies/5ZM7-filtered_grid_4.npy,0.9978925859928132,72
../../../Data/SplitData/Cholesterol/cholesterol-grid-5A_exp1/Spies/6A93-filtered_grid_0.npy,0.999421421289444,38
../../../Data/SplitData/Cholesterol/cholesterol-grid-5A_exp1/Spies/6A93-filtered_grid_1.npy,0.9993183529376983,38
../../../Data/SplitData/Cholesterol/cholesterol-grid-5A_exp1/Spies/6A93-filtered_grid_2.npy,0.9994290030002594,38
../../../Data/SplitData/Cholesterol/cholesterol-grid-5A_exp1/Spies/6A93-filtered_grid_3.npy,0.9993027436733246,38
../../../Data/SplitData/Cholesterol/cholesterol-grid-5A_exp1/Spies/6A93-filtered_grid_4.npy,0.9992913317680359,38
../../../Data/SplitData/Cholesterol/cholesterol-grid-5A_exp1/Spies/6DRX-filtered_grid_0.npy,0.9989264774322509,42
../../../Data/SplitData/Cholesterol/cholesterol-grid-5A_exp1/Spies/6DRX-filtered_grid_1.npy,0.997417722940445,42
../../../Data/SplitData/Cholesterol/cholesterol-grid-5A_exp1/Spies/6DRX-filtered_grid_2.npy,0.9992195546627045,42
../../../Data/SplitData/Cholesterol/cholesterol-grid-5A_exp1/Spies/6DRX-filtered_grid_3.npy,0.999019386768341,42
../../../Data/SplitData/Cholesterol/cholesterol-grid-5A_exp1/Spies/6DRX-filtered_grid_4.npy,0.9992175865173339,42
../../../Data/SplitData/Cholesterol/cholesterol-grid-5A_exp1/Spies/6IIU-filtered_grid_0.npy,0.9926833510398865,42
../../../Data/SplitData/Cholesterol/cholesterol-grid-5A_exp1/Spies/6IIU-filtered_grid_1.npy,0.9908429229259491,42
../../../Data/SplitData/Cholesterol/cholesterol-grid-5A_exp1/Spies/6IIU-filtered_grid_2.npy,0.971273854970932,42
../../../Data/SplitData/Cholesterol/cholesterol-grid-5A_exp1/Spies/6IIU-filtered_grid_3.npy,0.9544592773914338,42
../../../Data/SplitData/Cholesterol/cholesterol-grid-5A_exp1/Spies/6IIU-filtered_grid_4.npy,0.9891229283809662,42
../../../Data/SplitData/Cholesterol/cholesterol-grid-5A_exp1/Spies/6KUW-filtered_grid_0.npy,0.9988729405403137,58
../../../Data/SplitData/Cholesterol/cholesterol-grid-5A_exp1/Spies/6KUW-filtered_grid_1.npy,0.9991273307800292,58
../../../Data/SplitData/Cholesterol/cholesterol-grid-5A_exp1/Spies/6KUW-filtered_grid_2.npy,0.9963440072536468,58
../../../Data/SplitData/Cholesterol/cholesterol-grid-5A_exp1/Spies/6KUW-filtered_grid_3.npy,0.9974538326263428,58
../../../Data/SplitData/Cholesterol/cholesterol-grid-5A_exp1/Spies/6KUW-filtered_grid_4.npy,0.9988075137138367,58
../../../Data/SplitData/Cholesterol/cholesterol-grid-5A_exp1/Spies/6LPK-filtered_grid_0.npy,0.9992511940002441,38
../../../Data/SplitData/Cholesterol/cholesterol-grid-5A_exp1/Spies/6LPK-filtered_grid_1.npy,0.9993590331077575,38
../../../Data/SplitData/Cholesterol/cholesterol-grid-5A_exp1/Spies/6LPK-filtered_grid_2.npy,0.9983508622646332,38
../../../Data/SplitData/Cholesterol/cholesterol-grid-5A_exp1/Spies/6LPK-filtered_grid_3.npy,0.9993596971035004,38
../../../Data/SplitData/Cholesterol/cholesterol-grid-5A_exp1/Spies/6LPK-filtered_grid_4.npy,0.9989657580852509,38
../../../Data/SplitData/Cholesterol/cholesterol-grid-5A_exp1/Spies/6PS2-filtered_grid_0.npy,0.6650362426042556,54
../../../Data/SplitData/Cholesterol/cholesterol-grid-5A_exp1/Spies/6PS2-filtered_grid_1.npy,0.9594317126274109,54
../../../Data/SplitData/Cholesterol/cholesterol-grid-5A_exp1/Spies/6PS2-filtered_grid_2.npy,0.9215689921379089,54
../../../Data/SplitData/Cholesterol/cholesterol-grid-5A_exp1/Spies/6PS2-filtered_grid_3.npy,0.7906966161727905,54
../../../Data/SplitData/Cholesterol/cholesterol-grid-5A_exp1/Spies/6PS2-filtered_grid_4.npy,0.8327763730287552,54
../../../Data/SplitData/Cholesterol/cholesterol-grid-5A_exp1/Spies/6PS4-filtered_grid_0.npy,0.9619772851467132,50
../../../Data/SplitData/Cholesterol/cholesterol-grid-5A_exp1/Spies/6PS4-filtered_grid_1.npy,0.8987801110744477,50
../../../Data/SplitData/Cholesterol/cholesterol-grid-5A_exp1/Spies/6PS4-filtered_grid_2.npy,0.9884336566925049,50
../../../Data/SplitData/Cholesterol/cholesterol-grid-5A_exp1/Spies/6PS4-filtered_grid_3.npy,0.988561635017395,50
../../../Data/SplitData/Cholesterol/cholesterol-grid-5A_exp1/Spies/6PS4-filtered_grid_4.npy,0.9897383236885071,50
../../../Data/SplitData/Cholesterol/cholesterol-grid-5A_exp1/Spies/6RZ6-filtered_grid_0.npy,0.9615023338794708,26
../../../Data/SplitData/Cholesterol/cholesterol-grid-5A_exp1/Spies/6RZ6-filtered_grid_1.npy,0.9945894157886506,26
../../../Data/SplitData/Cholesterol/cholesterol-grid-5A_exp1/Spies/6RZ6-filtered_grid_2.npy,0.9251318836212158,26
../../../Data/SplitData/Cholesterol/cholesterol-grid-5A_exp1/Spies/6RZ6-filtered_grid_3.npy,0.9902679741382598,26
../../../Data/SplitData/Cholesterol/cholesterol-grid-5A_exp1/Spies/6RZ6-filtered_grid_4.npy,0.7589947409182787,26
../../../Data/SplitData/Cholesterol/cholesterol-grid-5A_exp1/Spies/6WBF-filtered_grid_0.npy,0.9986325240135193,30
../../../Data/SplitData/Cholesterol/cholesterol-grid-5A_exp1/Spies/6WBF-filtered_grid_1.npy,0.9991152811050416,30
../../../Data/SplitData/Cholesterol/cholesterol-grid-5A_exp1/Spies/6WBF-filtered_grid_2.npy,0.9989216780662536,30
../../../Data/SplitData/Cholesterol/cholesterol-grid-5A_exp1/Spies/6WBF-filtered_grid_3.npy,0.9987496852874755,30
../../../Data/SplitData/Cholesterol/cholesterol-grid-5A_exp1/Spies/6WBF-filtered_grid_4.npy,0.9985655474662781,30
../../../Data/SplitData/Cholesterol/cholesterol-grid-5A_exp1/Spies/6WBG-filtered_grid_0.npy,0.9984026801586151,30
../../../Data/SplitData/Cholesterol/cholesterol-grid-5A_exp1/Spies/6WBG-filtered_grid_1.npy,0.987698609828949,30
../../../Data/SplitData/Cholesterol/cholesterol-grid-5A_exp1/Spies/6WBG-filtered_grid_2.npy,0.9979077756404877,30
../../../Data/SplitData/Cholesterol/cholesterol-grid-5A_exp1/Spies/6WBG-filtered_grid_3.npy,0.9987196302413941,30
../../../Data/SplitData/Cholesterol/cholesterol-grid-5A_exp1/Spies/6WBG-filtered_grid_4.npy,0.9980605483055115,30
../../../Data/SplitData/Cholesterol/cholesterol-grid-5A_exp1/Spies/6WBM-filtered_grid_0.npy,0.9992901504039764,25
../../../Data/SplitData/Cholesterol/cholesterol-grid-5A_exp1/Spies/6WBM-filtered_grid_1.npy,0.9995026803016662,25
../../../Data/SplitData/Cholesterol/cholesterol-grid-5A_exp1/Spies/6WBM-filtered_grid_2.npy,0.9994046533107758,25
